policy_number
39-IM052844
GLSISTC006600724
""
""
""
""
SCB-GL-000055352
""
""
    SCB-GL-000063345 
""
""
""
""
""
""
GLSISTC006849524
ISCP04000037491
""
N9WC136955
""
GLSISTC006839424
""
SCB-GL-000062304
""
PACS0100435
ISCPC04000036194
""
""
""
""
GLSISTC006550324
ISCPC04000034872
""
""
""
""
SCB-GL-000062068
""
""
SCB-GL-000061936
""
""
SCB-GL-000061337
LSIC1100008412-00
""
ISCPC04000036348
""
""
""
""
GLSISTC006530824
    GLSISTC006673624 
GLSISTC006938524
""
""
""
WCPI1468394-000
45-80440-24229-341140
69KOUB-1W11597-8-24
""
""
""
""
""
""
ISCPC04000035629
""
""
""
""
""
    GLSISTC007059924 
""
""
""
""
""
""
""
""
""
GLSISTC006390924
""
""
""
ISCPC04000036318
""
""
""
SCB-GL-000062652
""
""
""
""
""
""
ISCPC04000035956
""
""
""
ISCPC04000037379 
""
""
ISCPC04000037029
""
""
SCB-GL-000061906
""
""
0100318661-0
""
""
""
""
""
""
""
    SCB-GL-000057419 
""
""
""
""
""
GLSISTC006766724
""
ISCPC04000036292
ISCPC04000036292
""
ISCPC04000037528
""
WC PC 671773-000
    ISCPC04000034619 
GLSISTC006761824
""
""
SCB-GL-000063502
""
""
SCB-GL-000062132
""
SCB-GL-000061246
""
SCB-GL-000061063
""
""
""
N9WC458415
""
""
""
""
""
    SCB-GL-000060670 
GLSISTC006480324
2ACPFL17S034077500
""
""
""
""
""
""
SCB-GL-000064031
GLSISTC006736524
""
""
""
""
""
SCB-GL-000061950
""
""
""
""
N9WC770691
""
""
2ACPNC17S033949100
2ACPID17S011362001
""
SCB-GL-000062539
""
GLSISTC006867624
N9WC007496
""
""
""
RBS0323272
ISCP04000033663
""
SCB-GL-000062481
""
""
""
""
""
""
""
""
""
""
""
ISCP04000037753
SCB-GL-000062265
""
GLSISTC006955024
""
SCB-GL-000063414
""
""
""
""
SCB-GL-000063674
""
SCB-GL-000060621
GLSISTC006839624
""
""
""
""
AZCA_ADBMN50000
""
    GLSISTC006946924 
GLSISTC006446924
""
""
""
SCB-GL-000064284
""
""
SCB-GL-000044888
""
""
ISCPC04000037341
ISCPC04000037341
GLSISTC006990324
LSIC1100008399-00
""
""
""
""
""
""
""
""
SCB-GL-000060887
SCB-GL-000060600
""
""
""
SCB-GL-000063334
""
""
WC PI 1436156-000
""
""
""
ISCP04000035022
PACS01-00028
N9WC140418
""
""
2ACPVA17S034036600
WC PI 1437018-000
""
""
""
    ISCPC04000037366 
""
""
""
""
ISCPC04000035295
ISCPC04000035295
""
""
0002114376
""
""
SCB-GL-000056849
""
ISCCX03000004535
""
ISCP04000016575
""
""
ISCPC04000037032
""
""
4879821
""
""
""
I 2616 615-7
""
WC PI 1436758-000
ISCPC04000037281
""
""
ISCPC04000031654
""
""
""
""
""
""
""
ISCPC04000035612
""
""
""
""
""
""
""
""
SCB-GL-000062193 
GLSISTC006971724
ISCP04000037298
""
864B015496
SCB-GL-000064213
""
GLSISTC006792424
WC PI 1407339-000
ISCPC04000037210
""
""
""
""
02-10804-24213-339338
6JUB-1W09440-7-24
""
""
""
""
SCB-GL-000060643
""
""
ISCPC04000036853
""
""
""
GLSISTC006523724
""
GLSISTC006894424
""
""
SCB-GL-000063626
""
""
""
GLSISTC006601124
""
N9WC288887
""
""
""
""
ISCP04000037492
""
GLSISTC006803924
""
ABIC016447-00
""
""
""
""
""
BAS-41077-1
GLSISTC006914724 
""
""
""
""
""
    GLSISTC006647624 
""
""
""
""
""
""
""
""
""
ISCP04000037283
0002113455
""
""
""
SCB-GL-000063779
""
""
""
""
""
""
""
""
""
""
""
""
""
WC PI 1383283-000
""
GLSISTC006383424
""
""
RBS0324566
""
SCB-GL-000062818
""
GLSISTC006970524
""
    ISCPC04000037083 
""
""
""
""
BAS-42529-1
""
ISCPC04000036834
""
""
""
""
""
""
""
2ACPFL17S033994400
ISCPC04000036771
""
""
""
ISCP04000037555
""
SCB-GL-000056942
""
GLSISTC006826024
""
    SCB-GL-000064659 
""
""
""
""
WC PC 662963-000
""
""
""
2ACPNC17S034037000
""
""
""
GLSISTC006727924
""
""
GLSISTC006730824
""
GLSISTC006506724
""
""
GLSISTC006384924
""
""
""
SCB-GL-000062394
""
""
""
2ACPOK17S034038100
""
""
""
BAS-23695-1
""
""
""
""
GLSISTC006618424
456345634563456324576
""
ISCPC04000036546
GLSISTC006744424
""
SCB-GL-000060285
""
""
""
""
""
""
ISCPC04000037191
N9WC428222
SCB-GL-000058235
""
""
""
SCB-GL-000058698
C6984902811
""
""
""
""
""
GLSISTC006939724
""
""
""
""
ISCP04000037784
""
ISCPC04000034405
ISCPC04000037737
Number:SCB-GL-000060689
SCB-GL-000056018
    SCB-GL-000064536 
WCV 0020272 00
""
SCB-GL-000062694
""
""
""
SCB-GL-000062726
""
""
""
""
GLSISTC006446924
""
972075204
""
""
""
SCB-GL-000062456
""
""
N9WC501267
""
SCB-GL-000061065
N9WC174190
GLSISTC006695324
""
GLSISTC006754224 
""
""
""
""
""
ISCPC04000037500
""
GLSISTC006884324
SCB-GL-000055191
""
""
""
GLSISTC006890924
 SCB-GL-000061029 
""
GLSISTC006462724
ISCCX03000004695
GLSISTC006634724 
""
""
""
""
ISCPC04000037392
""
GLSISTC006600624
GLSISTC006760724
SCB-GL-000061551
SCB-GL-000061551
SCB-GL-000061551
ABIC016363-00
GLSISTC005647324
""
""
""
""
ISCPC04000032022
""
""
""
""
""
ISCPC04000035266
ISCP04000032003
""
""
""
""
""
ISCPC04000035614
""
""
""
""
N9WC277891
""
ISCPC04000036462
""
WC PC 670882-000
""
""
""
""
""
""
""
""
""
GLSISTC006591224
""
""
""
""
""
""
ISCPC04000036396
""
""
2ACPLA17S034038800
""
""
GLSISTC006937724
SCB-GL-000059103
""
""
ABIC016433-00
SCB-GL-000060436
ISCPC04000037553
GLSISTC006946524
GLSISTC006698124
""
""
""
""
ISCPC04000036173
""
""
""
SCB-GL-000059484
""
SCB-GL-000057706
""
""
SCB-GL-000063052
""
""
""
ISCPC04000035023
""
""
""
""
ISCPC04000035340 
""
""
2ACPCA17S034015400
""
""
""
""
""
ISCPC04000032948
""
""
2ACPNC17S034005700
""
""
ISCPC04000036712
SCB-GL-000060542
SCB-GL-000061495
LSIC1100009627-00
GLSISTC006785824
""
GLSISTC006912024
""
SCB-GL-000063003
SCB-GL-000062476
""
    ISCPC04000033977 
""
""
SCB-GL-000062998
35-IM052377
""
""
GLSISTC006538324
""
""
""
""
""
""
    SCB-GL-000062646 
GLSISTC006804724
""
ISCCX03000004855
SCB-GL-000058348
SCB-GL-000059480
""
""
""
""
""
N9WC236078
""
""
""
""
""
""
""
""
ISCPC04000021211
""
""
""
""
""
""
""
""
""
IMEB15235
""
""
    SCB-GL-000059352 
""
""
""
SCB-GL-000060228
ISCPC04000035524
SCB-GL-000061667 
SCB-GL-000061482
""
""
""
GLSISTC006790024
""
SCB-GL-000061594
""
GLSISTC006775124
""
""
ISCPC04000036716
""
ISCPC04000034793
WC PC 666653-000
GLSISTC006933624
LSIC1100012223-00
""
""
""
""
ISCCX03000004821
SCB-GL-000060501
""
GLSISTC006788524
""
""
""
GLSISTC006988924
ISCP04000032953
N9WC943933
""
""
SCB-GL-000063418
""
""
2ACPMI17S034058100
""
ISCP04000032044
""
""
""
""
""
ISCP04000036723
GLSISTC006849624
""
""
SCB-GL-000063138
""
""
""
""
""
""
N9WC160580
SCB-GL-000058547
GLSISTC006683924
""
""
ISCPC04000035013
""
""
""
""
GLSISTC006602624
""
TXCA_QJNEZT0000
""
SCB-GL-000060258
SCB-GL-000064064
""
""
GLSISTC006701524
""
""
ISCP04000036729
""
BAS-40400-1
SCB-GL-000060904 
ISCPC04000033289
""
    SCB-GL-000060870 
""
""
    SCB-GL-000064453 
""
""
716910210ALI
""
""
""
""
NXT3CWHQXF-00-GL
""
""
""
""
""
""
""
""
""
""
""
""
""
""
ISCPC04000037247
""
""
""
""
""
""
""
0002113377
45-15628-24221-340250
""
GLSISTC006977524
""
L 2624 444-2
""
""
RBS0323478
""
""
""
""
SCB-GL-000059855
""
SCB-GL-000061265
GLSISTC006788224
""
""
SCB-GL-000063368
""
""
""
0002115026
""
WC PI 1397975-000
SCB-GL-000062327
""
""
""
ISCPC04000037249
""
""
2ACPFL17S034044800
""
""
SCB-GL-000062103
2ACPVA17S034025100
""
""
""
""
    GLSISTC006982724 
""
ISCPC04000033475
""
45-80381-24190-336397
6S59UB-1W05675-3-24
""
SCB-GL-000061559
ISCCX03000004327
""
10-IM052155
""
""
SCB-GL-000062267
""
""
LSIC1100011945-00
""
""
GLSISTC006991424
""
""
ISCP04000036331
N9WC776012
""
""
""
""
SCB-GL-000063204
WC PI 1494244-000
""
GLSISTC006958724
""
""
""
""
""
N9WC231124
SCB-GL-000060364
""
GLSISTC006482524
""
""
""
""
SCB-GL-000061532
""
""
""
SCB-GL-000064543
SCB-GL-000062306
""
""
ISCPC04000033689
""
""
""
""
""
""
ISCPC04000034090
""
""
""
""
""
ISCPC04000036969
""
29651950
GLSISTC006892724
""
""
GLSISTC006612024
""
""
""
""
""
ISCPC04000037101
""
GLSISTC006745824
""
SCB-GL-000064351
GLSISTC006807024
""
""
""
""
""
""
""
""
SCB-GL-000063611
""
""
    SCB-GL-000057625 
""
SCB-GL-000063595
""
""
SCB-GL-000059774
""
""
""
""
GLSISTC006718624
""
""
""
""
""
ISCPC04000036917
""
""
N9WC300500
""
""
ISCPC04000037706
ISCPC04000037337
""
""
""
""
""
""
""
""
ABIC014899-01
""
""
""
""
""
""
""
GLSISTC006489424
N9WC084242
""
""
ISCPC04000037420
A 2617 100-9
""
SCB-GL-000055822
    ISCPC04000036472 
""
""
67320038
67323401
""
""
108193922
""
""
""
""
""
""
LSM1970967
""
""
66746556
66748569
AR6015431
66766382
LSM1787743
66773452
66775836
AR5974174
TX5700137
809729
66806485
66806082
7901155723
66809745
IN5690412
66816240
66764880
TCS19844
664555646
100811961
66848798
AZ5728278
7901161645
66882559
A150009849
6689487
7901166199
826818
AR6142466
66910220
TX6153922
833042
TN6177175
100615136
66525262
66962107
SU 7109493-0000
66964354
TCS 23310
7901176393
TCS23438
66972774
7109625-0000
100840066
107997213
A150010940
833084
66985545
66985514
107997331
66928415/66592049
10026455
66996404
7901180213
67007727
67014511
100849779
3802609838
67031930
7901183139
67036281
67037837
Bond
67048555
7901186555
67054650
65494236
B150024722
67058660
67062042
PA12438200450
67070654
67069680
B150024063
67085913
7901191850
67089470
101181516
67092424
833164
TCS14943
7901192268
TN5605283
67116152
67117527
67118338
67124537
7901195766
LSM1896519 / LSM1896517
7901196100
LDS153233P240718-001
101218335
LDS153233P240723-001
AR6015431
7901197048
FactSU 7112330-0000
67159523
""
7901215567
67207047
""
""
""
""
Bond Number 67219872
""
101307768
""
7901222531
7901222543
""
""
""
""
108150452
""
""
IMBR05957
IMA4259247
IMBR05974
IMBR05974
IMBR06119
42-BR017235
Pay off Payment
IMBR05024
IMBR05136
IMBR05128
IMA4258784
IMBR05321
IMBR05322
IMA4258902
IMA4258985
EC78070416
IMBR05860
IMBR05906
IMBR05911
""
991284715
""
""
""
991537223
991537223
992012633
991674832
026594098
007849340
AZCA_ZUXHE50000
992862147
993471984
M00-0087787-00
50022168001
993745911
""
""
985723077
""
TXCA_PVJVQF0000
AZCA_KYZSUN0000
972075204
972212839
972204464
GACA_EKFHVN0000
0874413-0
972820951
509-82004-8255-001
972923689-0
973697978
974828770
975540311
974627129
TXCA_7MUZ730000
AZCA_G656C60000
807179
00840905-1
966096800
976896474
AZCA_KYZSUN0100
978061143
972820951
978660590
980580964
970494342
982439935
982859910
807179
960131453
983719373
TXCA_N7PGEQ0000
00461871-0
984163921
972075204
984948440
985262303
AZCA_ADBMN50000
TXCA_QJNEZT0000
972657817
972820951
""
""
987328100
""
987557520
""
987577937
""
987823078
988666614
""
988761147
""
988761147
988787056
""
989097962
989433052
989891001
M00 0084317 00
M00 0084317 00
M00 0084317 00
M00 0084317 00
990195039
990175311
50020136601
990679658
990658106
990658106
990729256
""
SCB-GL-000070657
""
IMBR05957
GLSISTC007260724
""
GLSISTC008319125
""
""
SCB-GL-000060214
""
""
""
""
""
""
DBL 8145 33 - 7
GLSISTC007799624
""
""
""
""
""
""
000065111
""
""
""
""
""
""
""
SCB-GL-000077915
""
""
""
GLSISTC008257824
GLSISTC006853324
""
""
GLSISTC008194324
SCB-GL-000061899
""
""
ISCPC04000045405
    ISCPC04000047641 
""
""
""
""
""
""
""
SCB-GL-000062132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Auto Endorsement
""
ISCPC04000017624
Endoresement
Endorsment
Endorsment
SCB-GL-000061021
GLSISTC006600624
""
""
""
""
""
""
""
""
""
""
""
ISCPC04000035295
SCB-GL-000063494
""
SCB-GL-000067249
SCB-GL-000063717
SCB-GL-000057432
""
""
""
""
""
SCB-GL-000061551
""
""
""
""
""
""
""
SCB-GL-000057374
GLSISTC006765824
""
""
""
""
""
""
""
GLSISTC007649024
""
""
""
GLSISTC007635824
""
""
""
""
""
""
""
""
""
SCB-GL-000067768
""
""
ISCPC04000030582
""
""
IMBR05776
""
""
""
""
ISCPC04000040925
""
""
GLSISTC007396824
ISCPC04000040754
ISCCX03000005091
ISCPC04000035089
""
ISCPC04000035956
GLSISTC007737424
GLSISTC007774524
""
""
""
""
09-IM054119
""
""
""
""
""
""
GLSISTC007025724
GLSISTC007999124
""
""
SCB-GL-000062784
SCB-GL-000069086
""
""
SCB-GL-000072051
""
SCB-GL-000052328
""
""
""
""
""
""
SCB-GL-000070542
SCB-GL-000070542
""
""
""
""
000045029
""
GLSISTC007674724
ISCCX03000006028
ISCCX03000006081
ISCCX03000006116
ISCCX03000006176
ISCCX03000006154
""
ISCCX03000006144
0100347512-0
0100348335-0
ISCCX03000006268
ISCCX03000006289
ISCCX03000006292
""
ISCCX03000006462
""
0100351301-0
ISCCX03000006580
ISCCX03000006560
ISCCX03000006594
""
""
""
""
""
""
0100319503-0
ISCCX03000005038
MX0083001001569
EZXS3127210
0100254407-0
XLS1225410
0100267058-0
ISCCX03000002539
ISCCX03000002630
ISCCX03000003043
ISCCX03000003120
ISCCX03000003251
0100287319-0
ISCCX03000003402
ISCCX03000003162
ISCCX03000003595
ISCCX03000003757
ISCCX03000003852
ISCCX03000003799
ISCCX03000003898
ISCCX03000003925
Endorsement Excess
ISCCX03000004211
GXS0017799
ISCCX03000004283
ISCCX03000004332
0100308642-0
ISCCX03000004509
0100311856-0
0100312489-0
716910240ALI
ISCCX03000004535
ISCCX03000004580
ISCCX03000004620
ISCCX03000004695
XLS1227321
0100317369-0
ISCCX03000004856
ISCCX03000004855
ISCCX03000005078
""
""
0100325630-0
0100325630-0
""
""
ISCCX03000006296
ISCCX03000005402
0100328517-0
0100329616-0
ISCCX03000005429
ISCCX03000005429
""
PACS02-00020-01
ISCCX03000005522
0100332482-0
EZXS3178692
0100333605-0
ISCCX03000005614
AN1330336
""
AN1331095
""
""
ISCCX03000005617
EZXS3179711
70333B240QLI
70333B240ALI
ISCCX03000005696
ISCCX03000005721
ISCCX03000005744
CSAR-CEL-0005195-01
ISCCX03000005767
""
ISCPC04000019301
ISCP04000032624
GLSISTC006600724
SCB-GL-000034598
ISCP04000012385
GLSISTC004566623
U23AC156554-00
ISCPC04000013158
ISCPC04000013232
ISCP04000013898
GLSISTC004618123
RBS0192670
0100258951-0
SCB-GL-000037737
GLSISTC005095623
GLSISTC005065023
PACS0100062
GLO-100871
SCB-GL-000040402
GLSISTC005444423
GLSISTC005515324
ISCP04000020954
ISCP04000021042
RBS0257208
ISCPC04000021542
ISCPC04000021854
ISCP04000022482
GLSISTC005693524
SCB-GL-000043196
SCB-GL-000043230
PA000692400
SCB-GL-000043877
SCB-GL-000043904
ISCPC04000023941
SCB-GL-000044784
GLSISTC005834824
SCB-GL-000045029
ISCP04000025079
RBS0258359
U24AC152608-01
GLSISTC005907124
ISCPC04000025716
GLSISTC005929624
SCB-GL-000046854
SCB-GL-000047569
SCB-GL-000047549
GLSISTC006001024
SCB-GL-000048054
ISCP04000027494
ISCPC04000027536
SCB-GL-000050312
ISCP04000028284
SCB-GL-000050271
ISCPC04000028360
GLSISTCM006131424
GLSISTC006141424
SCB-GL-000054976
SCB-GL-000052208
ISC01000000169-00
ISCPC04000030141
GLSISTC006243024
SCB-GLM-000053622
ISCCX03000003960
ISCPC04000030816
ISCP04000031630
GLSISTCM006333324
ISCP04000031942
3AA786775
RBS0323008
GLSISTCM006365024
ISCP04000032355
ISCP04000032838
SCB-GL-000057419
GLSISTC006449224
SCB-GL-000058291
BKS61557794
SCB-GLM-000058388
SCB-GL-000058567
SCB-GL-000058975
GLSISTC006506824
RBS0324084
SCB-GL-000060427
GLSISTC006626324
GLSISTCM006601624
SCB-GLM-000061465
SCB-GL-000062116
ISCP04000036218
GLSISTC006704524
ISCPC04000036452
GLSISTC006724224
SCB-GL-000062892
ISCPC04000036721
U24AC156554-01
GLSISTC006795724
ISCPC04000037224
GLSISTC006881124
ISCP04000037135
ISCPC04000037494
SCB-GL-000063991
CSCU0101572-01
GLSISTC007010924
ISCPC04000017468
ISCPC04000018506
GLSISTC005308723
CP 1835458
GLSISTC005705024
ISCPC04000023111
ISCPC04000023826
SCB-GL-000044904
GLSISTC005965424
ISCPC04000026476
SCB-GL-000048865
SCB-GL-000058134
SCB-GL-000061479
SCB-GL-000062271
GLSISTC008307325
SCB-GL-000074629
BAS-50548-1
GLSISTC008312525
GLSISTC008326425
ISCPC04000043873
SCB-GL-000074685
GLSISTC008592525
ISCPC04000043428
GLSISTC008319125
SCB-GL-000074741
ISCPC04000043433
GLSISTC008330925
GLSISTC008345925
ISCPC04000043476
GLSISTC008342225
ISCPC04000043443
ISCP04000043444
ISCPC04000043712
ABIC019406-00
SCB-GL-000074766
SCB-GL-000074806
ISCPC04000043521
GLSISTC008329625
BAS-32484-2
ISCPC04000043657
ISCPC04000043510
SCB-GL-000074841
GLSISTC008335225
SCB-GL-000074819
SCB-GL-000074856
ISCPC04000043593
SCB-GL-000074879
ISCPC04000043509
ISCPC04000044128
2ACPVA17S034246400
SCB-GL-000074887
SCB-GL-000075219
GLSISTC008339225
ISCPC04000043529
ISCPC04000043542
ISCP04000043616
""
GLSISTC008347825
ISCP04000043577
2ACPNC17S034248500
ISCPC04000043663
GLSISTC008365325
SCB-GL-000075288
""
ISCP04000043608
ISCPC04000043592
3AA856276
""
""
ISCPC04000043632
864B016641
ISCPC04000043629
GLSISTC008395425
""
GLSISTC008363625
SCB-GL-000075077
""
ISCPC04000043664
GLSISTC008361225
GLSISTC008364525
SCB-GL-000075101
""
""
BAS-50705-1
ISCPC04000044135
BAS-50766-1
""
ISCP04000043769
SCB-GL-000075114
SCB-GL-000075134
GLSISTC008376825
GLSISTC008374525
ISCPC04000044503
ABCC019469-00
ABCC019469-00
""
BAS-50887-1
GLSISTC008396725
GLSISTC008385125
""
""
2ACPTX17S034252900
2ACPTX17S034252900
ISCP04000043808
SCB-GL-000075234
SCB-GL-000075244
GLSISTC008392425
GLSISTC008389625
ISCP04000043820
SCB-GL-000075283
GLSISTC008398625
SCB-GLM-000075327
GLSISTC008402425
GLSISTC008398025
SCB-GL-000075305
GLSISTC008398325
""
SCB-GL-000075418
SCB-GL-000075420
ISCPC04000043861
GLSISTC008405225
ISCP04000043871
GLSISTC008406125
ISCPC04000043965
C6987342360
SCB-GL-000075704
GLSISTC008416325
ABIC019497-00
GLSISTC008426625
7039143469
SCB-GL-000075460
GLSISTC008419425
GLSISTC008418125
ISCPC04000044279
""
""
GLSISTC008416525
ISCPC04000043968
""
BAS-50892-1
ISCPC04000043960
SCB-GL-000075487
ISCPC04000043991
SCB-GL-000075516
GLSISTC008422125
""
GLSISTC008420825
GLSISTC008423725
SCB-GL-000075964
GLSISTC008424525
ISCPC04000044174
0100345376-0
GLSISTC008426125
SCB-GL-000075611
2026594098
ISCPC04000044068
ISCM000000003
    SCB-GL-000075648 
GLSISTC008430725
    ISCP04000044094 
GLSISTC008419525
SCB-GL-000075652
GLSISTC008431325
GLSISTC008440925
ABIC019546-00
ISCP04000044129
ISCPC04000044124
ISCPC04000044131
SCB-GL-000075691
SCB-GL-000075720
CB004456400
ISCPC04000044151
ISCPC04000044176
ISCPC04000044166
2ACPFL17S034261400
BAS-51225-1
BAS-51258-1
BAS-51258-1
ABSS019579-00
GLSISTC008439625
GLSISTC008445225
""
GLSISTC008442625
""
GLSISTC008445025
SCB-GL-000075790
ISCPC04000044262
ISCPC04000044248
SCB-GL-000075818
ISCMR-MGL-A-0000007-00
ISCMR-MGL-A-0000007-00
GLSISTC008445325
SCB-GL-000075839
GLSISTC008448425
GLSISTC008451825
GLSISTC008451825
ISCP04000044278
2ACPWA17S033786401
SCB-GL-000075900
SCB-GL-000075862
""
""
SCB-GL-000075895
SCB-GL-000075946
ISCPC04000044311
SCB-GL-000075882
ISCPC04000044313
GLSISTC008452825
SCB-GL-000075942
GLSISTC008456125
ISCPC04000044343
ISCPC04000045780
ISCPC04000044320
SCB-GL-000075915
864B016674
ISCPC04000044441
ISCPC04000044339
GLSISTC008458625
CB004459600
GLSISTC008460125
ABSS019628-00
SCB-GLM-000076102
ISCPC04000044454
GLSISTC008474525
ISCPC04000044413
SCB-GL-000076030
""
GLSISTC008467225
SCB-GL-000076029
""
SCB-GL-000076033
SCB-GL-000076209
""
""
SCB-GL-000076154
SCB-GL-000076052
 BAS-34137-2
SCB-GL-000076078
2ACPTX17S034265900
ISCP04000044619
GLSISTC008471225
""
GLSISTC008470425
GLSISTC008471625
ISCP04000044546
SCB-GL-000076178
GLSISTC008472125
GLSISTC008476925
0100347354-0
SCB-GLM-000076264
ISCPC04000044676
""
GLSISTC008493525
ISCP04000044628
0100346681-0
SCB-GL-000076240
1000627789251
""
ISCPC04000044614
GLSISTC008479725
GLSISTC008480225
""
SCB-GL-000076265
SCB-GL-000076301
ISCPC04000044651
SCB-GL-000076296
ISCPC04000044668
SCB-GL-000076295
BAS-51365-1
SCB-GL-000076323
ISCPC04000044679
SCB-GL-000076336
SCB-GL-000076329
ISCPC04000044705
SCB-GL-000076352
SCB-GL-000076381
""
SCB-GL-000076392
ISCPC04000044755
ISCPC04000044741
""
SCB-GL-000076387
ISCPC04000044786
2ACPIN17S034275400
SCB-GL-000076419
SCB-GL-000076425
SCB-GL-000076432
GLSISTC008491025
ISCPC04000044815
""
""
SCB-GL-000076459
SCB-GL-000076484
GLSISTC008492425
SCB-GL-000076553
GLSISTC008497725
SCB-GL-000076537
BAS-51384-1
GLSISTC008501425
SCB-GL-000076538
""
GLSISTC008499325
GLSISTC008505525
SCB-GL-000076568
""
ISCPC04000044911
IBL-P3PMJMQTKJ
SCB-GL-000076698
BAS-51463-1
SCB-GL-000076630
SCB-GL-000076611
C6987397130
ISCPC04000045726
""
""
BAS-51458-1
GLSISTC008507925
""
    SCB-GL-000077093 
BAS-51511-1
BAS-33087-2
GLSISTC008518225
ISCPC04000045022
ISCP04000045036
SCB-GL-000076722
GLSISTC008516125
ISCPC04000045046
SCB-GL-000076740
GLSISTC008514125
SCB-GL-000076763
GLSISTC008513725
SCB-GL-000076796
SCB-GL-000076843
SCB-GL-000076773
ISCPC04000045898
ISCPC04000045898
    ISCPC04000045293 
GLSISTC008517125
SCB-GLM-000076851
GLSISTC008520225
ISCPC04000045148
""
SCB-GL-000076871
GLSISTC008518025
""
SCB-GL-000076852
SCB-GL-000076870
ISCPC04000045179
ISCPC04000045173
SCB-GL-000076874
JPP0565183000
ISCPC04000045210
SCB-GL-000076939
SCB-GL-000076928
ISCPC04000045212
GLSISTC008526825
SCB-GL-000077113
SCB-GL-000076942
SCB-GL-000076938
SCB-GL-000076953
SCB-GL-000076975
SCB-GL-000076973
SCB-GL-000077078
GLSISTC008527225
2ACPVA17S034283600
ISCPC04000045285
ISCP04000045299
GLSISTC008527525
ISCPC04000045311
GLSISTC008530425
SCB-GL-000077005
ABIC019790-00
GLSISTC008532525
GLSISTC008529825
SCB-GL-000077050
ISCPC04000045353
U25AC164704-00
SCB-GLM-000077068
GLSISTC008529925
ISCPC04000045337
    ISCPC04000045542 
ISCPC04000045352
ISCPC04000045404
GLSISTC008532025
SCB-GL-000077165
GLSISTC008531925
SCB-GL-000077069
GLSISTC008537325
""
ISCPC04000045395
""
SCB-GL-000077091
""
ISCPC04000045400
BAS-51720-1
GLSISTC008535325
ISCPC04000045405
""
SCB-GL-000077142
SCB-GL-000077380
